timestamp,ticker,action,quantity,exchange,price,commission
2005-03-31 00:00:00,AMZN,SLD,7106286072015867635677022706111280588445564690564135633613581090576147836543247207110128965060590946640107738126449552640482765394340715585077248,ARCA,34.27,3.553143036007934e+142
2005-05-31 00:00:00,AAPL,SLD,51219325030915450029454801601732064219389654403398893855641112961532318540061286596942504201372960712085267798228699981653539466444439024373334016,ARCA,39.7593,2.5609662515457726e+143
2005-05-31 00:00:00,AMZN,BOT,9753552215682147878913254986062794682533533207783939409796974783569461465410647700360165094857130178952195509920867665744371044974712609660993536,ARCA,35.51,4.8767761078410746e+142
2005-06-30 00:00:00,AAPL,BOT,61067067693754764025247295025944857559228308772969842608246983729671596510983474967283485716712683001935777425341867747721172174261693931409375232,ARCA,36.81,3.0533533846877383e+143
2005-06-30 00:00:00,AMZN,SLD,12607196860255932717906917706464582030795599807103437902487534564385143073974972589791255190728431214040780043732978674994347488622336903043088384,ARCA,33.09,6.303598430127967e+142
2005-08-31 00:00:00,AAPL,SLD,2755479951833999748196333473263261541185730216914475758523095660417103398881327493311694218486148594967250758232334116815616889572813482546429952,ARCA,46.89,1.377739975917e+142
2005-08-31 00:00:00,AMZN,BOT,10098783402121776075896929073582965715312573822290222185092145899759927430742849846433508482323906599506841681516808896386820113030445319172653056,ARCA,42.7,5.049391701060888e+142
2005-09-30 00:00:00,AAPL,SLD,16718258489233146386375170726705307329501671760985767387498032907317051010113510480821831683115984299534753539097687665173907172288569951616237568,ARCA,53.61,8.359129244616572e+142
2005-09-30 00:00:00,AMZN,SLD,1328686832503624156750135167074395097511403837317316777840315661408562532563647636545884537872718495765296714053321450995073500411281789438394368,ARCA,45.3,6.643434162518121e+141
2005-10-31 00:00:00,AAPL,BOT,5251773384281349098626719157660648373479432152667214891470149553501617756260716426081745020650353477456321313276492080025038947894155585578336256,ARCA,57.59,2.625886692140675e+142
2005-10-31 00:00:00,AMZN,BOT,2034046463241053568455951836530280487772355287881017691319760197945765819541549854732874621136341758121284933330536535493289425402845447730495488,ARCA,39.86,1.0170232316205268e+142
2005-11-30 00:00:00,AAPL,BOT,28630733376203080397207454604208160993591302448309906394116897587814397128084872732318447819738897593173227877127747457320340265937955616439926784,ARCA,67.82,1.431536668810154e+143
2005-11-30 00:00:00,AMZN,BOT,6126308758344807851361199217288182976429936578016406072548530746237405833875408974553466346276716025202734773035678226475067685029502911143477248,ARCA,48.46,3.063154379172404e+142
2006-01-31 00:00:00,AAPL,BOT,48361671197541554679286981441309497815852286924622792915880215245354169243225228201408969441003709998864757039434133804496463194819727380826816512,ARCA,75.51,2.4180835598770777e+143
2006-01-31 00:00:00,AMZN,BOT,10308501253906197031844333308664860110786880217759959036863039694691497633975097167846187593946132388551712072386918480557615836380725863019184128,ARCA,44.82,5.154250626953098e+142
2006-02-28 00:00:00,AAPL,SLD,13793198817914168571028875143407160323853616522057205683237279576180267082501289983978966872863408367706208488729911712019504062781719039906414592,ARCA,68.49,6.896599408957084e+142
2006-02-28 00:00:00,AMZN,SLD,6035916527378831469329315329385553666797441164139762618892500006890355205400611664367392961107121115181415687009970850998559467330377096640856064,ARCA,37.44,3.0179582636894156e+142
2006-03-31 00:00:00,AAPL,SLD,37949098739170813967572287890176553994484244280300661384084747836486809254271953328702455475182961096563376979881804016918637710705307202634121216,ARCA,62.72,1.8974549369585405e+143
2006-03-31 00:00:00,AMZN,SLD,6482541860419120919751300498453149386225525411622922276061240999985089228094057267246043726544016978851754985781093672308483685945744944307109888,ARCA,36.53,3.2412709302095606e+142
2006-05-31 00:00:00,AAPL,SLD,13931853193772856893574248508254189797982442697026673727735004056836096024035929371343854753480900173595698667022899489467467674200565272838930432,ARCA,59.77,6.965926596886428e+142
2006-05-31 00:00:00,AMZN,SLD,1991857318792097884315776111939305794674975613677418322050203373347303892046236057032807939853435884628082649654423987831865672998715512191975424,ARCA,34.61,9.959286593960489e+141
2006-06-30 00:00:00,AAPL,SLD,5434132925635859828280992436862804549834799142758913693567819901393933928575440517215119830409149065979580820241992343644514314278382694043746304,ARCA,57.27,2.71706646281793e+142
2006-06-30 00:00:00,AMZN,SLD,1716102040916932107633206685327073692210978060327961720689601495850808358925503585108316096792661697178488554989531803332941952656497746735267840,ARCA,38.68,8.580510204584661e+141
2006-07-31 00:00:00,AAPL,BOT,20326976762788041085184081022487512237982869357244363801979885341503751048729590807249550926850958378504346671406800782726490846764177939134152704,ARCA,67.96,1.0163488381394022e+143
2006-07-31 00:00:00,AMZN,BOT,11433359487445228592847145642925269814685022209417136957279254764263290890150155396324306295218033792940896589572732853243079376991525956231364608,ARCA,26.89,5.716679743722615e+142
2006-08-31 00:00:00,AAPL,BOT,18200316118921023642639314144524051649687040567051605727509721057382589526866956411658044422464128982701366534565284908686457823995588095718195200,ARCA,67.85,9.100158059460511e+142
2006-08-31 00:00:00,AMZN,BOT,609799705910651753431839197600921989420344486880023624680923556572114877143586943038357374352021674455212438889961724868672154475667536325115904,ARCA,30.83,3.048998529553259e+141
2006-10-31 00:00:00,AAPL,BOT,65495114877919756193398520692778166959640526911024839404544820807826282160239023525497762405852568132435036551727735292349666230083617866052009984,ARCA,81.08,3.2747557438959878e+143
2006-10-31 00:00:00,AMZN,BOT,18182604790888862862011745123450913292609441538811727807799171414368750345377378627654474581111673182496381194672106318907505094530159511355785216,ARCA,38.09,9.091302395444433e+142
2006-11-30 00:00:00,AAPL,BOT,109081015637737090863654223829926037882490508844018714974520290251570326641143941502265526961316517267439669058041076661248213746964112388556587008,ARCA,91.66,5.454050781886855e+143
2006-11-30 00:00:00,AMZN,BOT,26364361932888949773298328877958747069169042738522194717914956458512562604048578826210284687272060957339718086779417760847990883277652773717409792,ARCA,40.34,1.3182180966444475e+143
2007-01-31 00:00:00,AAPL,SLD,10424849105060628415526757902424136456673082334614264652598994179694202137468615186825791256288218909005008703746879858153547921641719325339418624,ARCA,85.73,5.212424552530314e+142
2007-01-31 00:00:00,AMZN,SLD,13531161374130052266438909369116394938061222529926714415361947676849131826169108740963452912128858477620035286298233787476171767980914201684082688,ARCA,37.67,6.765580687065026e+142
2007-02-28 00:00:00,AAPL,SLD,10095793481334533391410180357830725673584733136462629375668225816299322470017456473879158550410662550728793466114470958294389136930188946795659264,ARCA,84.61,5.047896740667267e+142
2007-02-28 00:00:00,AMZN,SLD,4532157401568911460369288588097618966939377157411134944056144865245548086182486689190551552797946697671977765931849585379222107649567049436364800,ARCA,39.14,2.2660787007844557e+142
2007-04-30 00:00:00,AAPL,BOT,178983711658865079853632927329746852171226100801954240888318094344000691847393913233807826627649994534070350608169128583789068876932480283168473088,ARCA,99.8,8.949185582943254e+143
2007-04-30 00:00:00,AMZN,BOT,23940886587294121184389117955348574883734543686450582379452900479618287368596453451144999119136778932261466191005853803374055258508146515577405440,ARCA,61.33,1.1970443293647062e+143
2007-05-31 00:00:00,AAPL,BOT,348049333830508289775676389918161586105768734858731171821889685151884497775610396628291542756030980396673500066443690342863740556627996626410012672,ARCA,121.191,1.7402466691525414e+144
2007-05-31 00:00:00,AMZN,BOT,62320336826738021750828826259045994554112926573243346316327901093909591291663512133391163316199854069193325294585592678830876373234300408339365888,ARCA,69.14,3.116016841336901e+143
2007-07-31 00:00:00,AAPL,BOT,379117942777913497688291732965971531600626621842821834004013804871184824818102004200257456473672620985116635867178119174971298762674232261840207872,ARCA,131.76,1.8955897138895674e+144
2007-07-31 00:00:00,AMZN,BOT,41001513429240744859549991382767074659208711312557156620283219971057810116521059093245446964796675112995921642035104293887151146991951481237667840,ARCA,78.54,2.050075671462037e+143
2007-08-31 00:00:00,AAPL,BOT,245893790043016740119542036471991471993193948390147355149806841159256717921245126265338030480781535169768814411966485951080783130788127553966047232,ARCA,138.48,1.2294689502150838e+144
2007-08-31 00:00:00,AMZN,BOT,41105957349369761083272055271185957258094245234716705656802379000469914832459596051514923270804166334108717648601964908264873550274789509127208960,ARCA,79.91,2.055297867468488e+143
2007-10-31 00:00:00,AAPL,BOT,1443386195255871887495130003847164722415871537591919757449547560765158187391381089414954751360067478267316612702202926851325867246005843904587366400,ARCA,189.95,7.21693097627936e+144
2007-10-31 00:00:00,AMZN,BOT,336449706757952699261019715210219704811007689457791957453550353853422911345059889671556974616811002798745938246437521585989098719991902743665049600,ARCA,89.15,1.6822485337897635e+144
2007-11-30 00:00:00,AAPL,SLD,268135552586085287046597840123563893210752629145583445622092177459231529461330377777564912159431279297130442220561596931550213723223191984476782592,ARCA,182.22,1.3406777629304267e+144
2007-11-30 00:00:00,AMZN,SLD,101826475157218840014174029108696981228311945784077263913604568760506509964428507662898422588457843800997006863992977974747137543354840156701982720,ARCA,90.56,5.091323757860942e+143
2007-12-31 00:00:00,AAPL,BOT,308830524818750577732367845956749246536849869864455331707415752839537113935595530361956230277712545400515694984222939144349189206850055246589198336,ARCA,198.08,1.544152624093753e+144
2007-12-31 00:00:00,AMZN,BOT,86452728577196679476795591242174146809807690339257608473288177248759936720094132528127433084753923291821042933985060821663685093573822845659643904,ARCA,92.64,4.322636428859834e+143
2008-01-31 00:00:00,AAPL,SLD,5153720763719325603795610173102431083069436526956964048317699088221254632268388668844609342548614695487768836058538781526084700374821386957256392704,ARCA,135.36,2.5768603818596627e+145
2008-01-31 00:00:00,AMZN,BOT,2313279838607070224074599991266215427758415994142221443766876081333333889755590377267020355063197693728945844056492018910564997999892735383159439360,ARCA,77.7,1.1566399193035353e+145
2008-02-29 00:00:00,AAPL,BOT,20930609749486740801917590696792775673589948672348130571827462735343486838723142610287176056409075316088235557122094123075864299566828901478638288896,ARCA,125.02,1.0465304874743372e+146
2008-02-29 00:00:00,AMZN,SLD,4183858167261399121115524990998761323807610240723937735240206363082637142428676421174427711326368952141907850542370986610820281230889268027521499136,ARCA,64.47,2.0919290836306995e+145
2008-03-31 00:00:00,AAPL,SLD,7998470278100770150279163080228154685292362295483976272129312772909517344186060890975904899809171209693718141787612811301733970678599137911692591104,ARCA,143.5,3.999235139050385e+145
2008-03-31 00:00:00,AMZN,BOT,3192708907466501728025805893110768303426321973865910626659794460730036224374172881411986154955362453390408267859385512782718691291024760385822523392,ARCA,71.3,1.5963544537332509e+145
2008-04-30 00:00:00,AAPL,BOT,2229410946821600044291169727785446565392633226105069616801044006096238654677024753423867737078562517697702670004278694369638216458408814346967711744,ARCA,173.95,1.1147054734108001e+145
2008-04-30 00:00:00,AMZN,BOT,838397880327448549328128441401669833947326541429870255009722845750364479145410272472358029174085266921368149171530929325924220697126929649723506688,ARCA,78.63,4.1919894016372426e+144
2008-06-30 00:00:00,AAPL,SLD,801456195809096885710014502638142691358263041860015449983018601774140818202287807321544788173047850642091740532467930448017190329964034660272963584,ARCA,167.44,4.007280979045484e+144
2008-06-30 00:00:00,AMZN,SLD,340602143901939467616666300367743920656286378072013153592554419554887485823975067004838301582406382377841595573162462389939246889006287480822956032,ARCA,73.33,1.7030107195096974e+144
2008-07-31 00:00:00,AAPL,SLD,2250051723950381411863922754878900620320963048189617008134090943210571640049752134540797987742636599689975627059364410434289649619835406608196698112,ARCA,158.95,1.1250258619751907e+145
2008-07-31 00:00:00,AMZN,SLD,616158542504251554526711526446292927712074564893186607490944518395097456763068063616039403900896999674517598129264408236552522340487217442371665920,ARCA,76.34,3.0807927125212577e+144
2008-09-30 00:00:00,AAPL,SLD,15765038628889071909634981640529023147388279439361539586096599071709930739301108863451444935048574540276288016081395107277329728384417993785549520896,ARCA,113.66,7.882519314444536e+145
2008-09-30 00:00:00,AMZN,BOT,4972730879517033540540110100598767966750515502671968062999351453178918217463707478949382257688787884671023341059902262630491234781143593180345663488,ARCA,72.76,2.486365439758517e+145
2008-10-31 00:00:00,AAPL,BOT,52484005181356612570033313063498925163408667821962781824245563170348464111869401883217671571578085988918112649353002050101961615818251236362124525568,ARCA,107.59,2.6242002590678307e+146
2008-10-31 00:00:00,AMZN,SLD,11865909656255682171068869250771540583639296410997495232029813832534437957365212583345278975022483896591036683977893881705270228990210769856847937536,ARCA,57.24,5.932954828127841e+145
2008-12-31 00:00:00,AAPL,SLD,108581932588495640410824617645969192971205686347655314759302364292455310326700764189401257223661922616326985197240827599317106656049547076135639056384,ARCA,85.35,5.4290966294247825e+146
2008-12-31 00:00:00,AMZN,BOT,78892570674184836107309729852042654980685775768621323806402510461885377131287113090538139636316131363927088188804107038381985265844584688086121709568,ARCA,51.28,3.944628533709242e+146
2009-03-31 00:00:00,AAPL,BOT,576937548102712283930200310803544194959636935822794200963995707592462074455601798808374772507040057177442671013140482530335210847576613292663673716736,ARCA,105.12,2.8846877405135613e+147
2009-03-31 00:00:00,AMZN,SLD,87953885471716603557785449293320250332130097889041584867346039326698070372441948164755509688589960599876994123662841340851984955383855035638289006592,ARCA,73.44,4.39769427358583e+146
2009-04-30 00:00:00,AAPL,SLD,174275534859627792481032895411684097699326341880514990977598303559909632891614142261225929047646200437424036789289368729658199550375976584530368659456,ARCA,125.83,8.71377674298139e+146
2009-04-30 00:00:00,AMZN,BOT,60064994356293092816373981302498285528382263313502126014386274800810733927483266919277402438970153041932353308062502698480745075769925983897709969408,ARCA,80.52,3.003249717814655e+146
2009-06-30 00:00:00,AAPL,BOT,74241600519685704463629444270057087219704127794688638524490006903771124444675590033485626470360460090880422770707879828307166210990845786814567940096,ARCA,142.43,3.7120800259842853e+146
2009-06-30 00:00:00,AMZN,BOT,20570485135974517108826429200231083134267151230897437491276517708638913256075524248696444336797840467862937493619042157766036592208826375686968049664,ARCA,83.66,1.0285242567987259e+146
2009-07-31 00:00:00,AAPL,BOT,232616705805136898704487734760607234766342763431555672151043380406493370840011504629503125805722507533483186349317915760996590783713109015835688566784,ARCA,163.39,1.1630835290256845e+147
2009-07-31 00:00:00,AMZN,BOT,58512891284843667991551347178203547644983059435574420592507358743431169119467252470317182300135991216224161108492159235321737222230063576538551418880,ARCA,85.76,2.9256445642421836e+146
2009-08-31 00:00:00,AAPL,BOT,168664391189111305981528182442726526798353574280702944792953016460689103797366784042714245583301992417069928389267010604125152997823499825603468591104,ARCA,168.21,8.433219559455565e+146
2009-08-31 00:00:00,AMZN,BOT,30064734976913625390929943959225307041034745436842260508965930220576027807066373776739484306618773423866013193919397355596964909650913298726552338432,ARCA,81.19,1.5032367488456814e+146
2009-09-30 00:00:00,AAPL,BOT,364812942247734765236575160864464517477614728461552407604974662848806035736614673398449998713359290748604550992099159645147677873267528119482310459392,ARCA,185.35,1.824064711238674e+147
2009-09-30 00:00:00,AMZN,BOT,66127336100494256479871788854012397341537721113144895685319869934261044335878156751538622734634114170806886545000622802067055401877887991923150422016,ARCA,93.36,3.3063668050247128e+146
2009-11-30 00:00:00,AAPL,BOT,616510491211970762463111012578667433754382765517041157791381849907925704572210163976918878077430836607761648049659687252211323928956231445761107165184,ARCA,199.91,3.0825524560598537e+147
2009-11-30 00:00:00,AMZN,BOT,24392911531847115031755800424095263450580608774170871900365635663190043857503183289142790629586287858303881651319231855280461220761506465350997245952,ARCA,135.91,1.2196455765923557e+146
2009-12-31 00:00:00,AAPL,BOT,475747116968175113177607023373276087258281381439824020651550112208412589923631218979869214014607514357318673630771983716805152266675133341443825860608,ARCA,210.732,2.3787355848408755e+147
2009-12-31 00:00:00,AMZN,BOT,68131481724820327549718344289479643249339212576334204298239985510315133934340966733808113754639484686745464146168819918127326612582046904305405919232,ARCA,134.52,3.4065740862410163e+146
2010-03-31 00:00:00,AAPL,BOT,918567155802075991508293279006901947060091531877080271737570816774289999242249740391969003870880127159892752635381038010985787763179320197381045092352,ARCA,235.0,4.59283577901038e+147
2010-03-31 00:00:00,AMZN,BOT,176798503194741797031681486820974604199922815355863558561171300435869198385834979256452813078248962048372224029275553212465090892855803326376156594176,ARCA,135.77,8.83992515973709e+146
2010-04-30 00:00:00,AAPL,BOT,1308044723142861761978685202331897913311644793568087450535827353925398102056360849067040458252394613595701429584648319629160745077532456374310216400896,ARCA,261.09,6.540223615714309e+147
2010-04-30 00:00:00,AMZN,BOT,258742209186073067190716563457000400662360239679982772439406028815480970797155460692156755870653923369775158178347627268430792986171033040337097457664,ARCA,137.1,1.2937110459303653e+147
2010-06-30 00:00:00,AAPL,SLD,943081692937160859327284816227079708060778180503870098926038493522862194652352678590659969596933141154723462899986903657051361400944410046971881979904,ARCA,251.53,4.715408464685804e+147
2010-06-30 00:00:00,AMZN,SLD,42973842432744900382291865233309869389799134711053578683802246873630958023151209571414403189677662644555111812464455203466783848590711065500989784064,ARCA,109.26,2.1486921216372452e+146
2010-08-31 00:00:00,AAPL,SLD,424554369468957169012827724788466925472197046076374791455300925979750361995799274752302135772384896483246533879990326966223446529619041698579631570944,ARCA,243.1,2.122771847344786e+147
2010-08-31 00:00:00,AMZN,SLD,179116771663527133387743161736583249360044380971669715692763509640121614956153138188773651243266241292426326318812783768261632305476267916222462427136,ARCA,124.83,8.955838583176357e+146
2010-09-30 00:00:00,AAPL,BOT,1619452331764408566616224566276159649682636764246719529542111188021679581710196475222000263361507002109652717802015753831976331430319795480801627340800,ARCA,283.75,8.097261658822043e+147
2010-09-30 00:00:00,AMZN,BOT,291802143394440475207962873847555407007055355823029024705346362216701728505133865564223095017298442551825611450073519126914331845167797852748554174464,ARCA,157.06,1.4590107169722024e+147
2010-11-30 00:00:00,AAPL,BOT,2273546834986749401210758867776805484129417900402913752877629587717350948822764112847755632747203944894086532885315213990109173548988891906426401718272,ARCA,311.15,1.1367734174933747e+148
2010-11-30 00:00:00,AMZN,BOT,330737812379550598989138009168862289500806712448477976125177400560066400112313103081445793930755857622046515005182807716796396187684567613994604429312,ARCA,175.4,1.6536890618977532e+147
2010-12-31 00:00:00,AAPL,BOT,1519568146620600211592438622074150752619518619183266419655360186673009986916338900421981263622922941670917155080968663244590037288739852793757145497600,ARCA,322.56,7.597840733103001e+147
2010-12-31 00:00:00,AMZN,BOT,201742583500252700297692583902423914282182993010025489636809840453115434490918919447194547862468556338808342867762166745538733930814539617462816604160,ARCA,180.0,1.0087129175012635e+147
2011-01-31 00:00:00,AAPL,BOT,1588042727885426488680105018479177791767278964186873498028173340542134684151643470645588321026324726568416003211072082418796099976753015696871701610496,ARCA,339.32,7.940213639427133e+147
2011-01-31 00:00:00,AMZN,BOT,429837424192558943183638479392515908985847939808148816767597889376091131650109105349630414753232516741349893343656099267853455004834228069121088552960,ARCA,169.64,2.149187120962795e+147
2011-02-28 00:00:00,AAPL,BOT,1842106168306038622690640249013090723552429584347213591482399037573086785935187668934797705981181393984083314682704695436814590778315883910783769247744,ARCA,353.21,9.210530841530194e+147
2011-02-28 00:00:00,AMZN,BOT,345894005120956488816100077172364279004524205740253058976446904786843454287093122819213421018456679746271748601531045185525892960422778741446410240000,ARCA,173.29,1.7294700256047824e+147
2011-03-31 00:00:00,AAPL,SLD,257189065715758113533164792189421973826766224299593206660010459824503123300406228079075103166866145320478265828824178857085776657167599202845277028352,ARCA,348.5075,1.2859453285787905e+147
2011-03-31 00:00:00,AMZN,SLD,173517372172846223581081938741468134486935405237923172896171795334528728761956525569196230139162109435813531446423826055840403226216613791125326528512,ARCA,180.13,8.675868608642311e+146
2011-05-31 00:00:00,AAPL,SLD,544507759185160544031199506745980483897636495694008911293512854166803160933003092663597402009928651561379981817393445716501693881574140771743607816192,ARCA,347.83,2.722538795925803e+147
